"ID","NAME","MEETINGNO__C","TT_ARRANGESTATUSREQUEST__C","TT_TIMESTAMPBYL__C","TT_LASTAPPROVALUSERNAME__C","TT_LASTAPPROVALDATE__C","TT_STARTDATEREMARKS__C","TT_PLACEPREFECTURE__C","TT_PLACECITY__C","TT_PLACEFREE__C","TT_STARTTIME__C","TT_ENDTIME__C","TT_HALLLAYOUT__C","TT_NEEDDISCUSSION__C","TT_NEEDPARTY__C","TT_NUMBEROFPARTICIPANTSPARTY__C","TT_NEEDANTEROOMLECTURE__C","TT_NEEDANTEROOMLECTURETIMEFROM__C","TT_NEEDANTEROOMLECTURENUMBER__C","TT_NEEDANTEROOMEMPLOYEE__C","TT_NEEDANTEROOMEMPLOYEENUMBER__C","TT_NEEDSPONSOR__C","TT_NEEDSPONSORTIMEFROM__C","TT_NEEDSPONSORNUMBER__C","TT_WISHINGSTAYNUMBER__C","TT_WISHINGSTAYDATE__C","TT_ARRANGEPLANNUMBERTRAFFIC__C","TT_ARRANGEPLANNUMBERTAXI__C","TT_REMARKSOTHER__C"
"a0G1000000gf4eJEAQ","MTA15-00006242","MTG15-00035499","2","20150120112021","","","ホテルオートリ
2015年3月6日（金）","鹿児島県","薩摩川内市","ホテルオートリ","19:15","20:45","1","true","false","0.0","true","18:30","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0","予約済みです。"
"a0G1000000jZ2AWEA0","MTA15-00007832","MTG15-00037099","3","20150223121826","","","","神奈川県","","神奈川県立がんセンター　会議室","18:00","18:50","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ2K5EAK","MTA15-00007836","MTG15-00037099","3","20150223144609","","","","兵庫県","","神戸大学　ｶﾝﾌｧﾚﾝｽﾙｰﾑ","18:00","18:50","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内ｶﾝﾌｧﾚﾝｽﾙｰﾑで行いますので会場手配はいりません"
"a0G1000000gf6VbEAI","MTA15-00006247","MTG15-00035713","1","20150108202743","","","","","","BTHの会議室使用のため手配不要","13:30","15:30","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","BTHの会議室使用のため手配不要"
"a0G1000000jZ2gdEAC","MTA15-00007842","MTG15-00037296","3","20150224124029","","","","","","市立池田病院医局","20:00","21:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局内開催のため手配不要です。"
"a0G1000000jZ2sXEAS","MTA15-00007843","MTG15-00037688","3","20150223182548","","","","沖縄県","","南部医療センター　会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内会議室で行いますので、会場手配は必要ございません。"
"a0G1000000jZ2WhEAK","MTA15-00007840","MTG15-00037296","3","20150223135102","","","","","","山形大学医学部附属病院","20:00","21:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局のカンファレンスルームで実施致しますので、会場手配の必要はありません。"
"a0G1000000gf5oSEAQ","MTA15-00006245","MTG15-00035594","2","20150114225549","","","2015年2月13日（金）

研究会会場は既に手配済み（大学内施設にて開催の為、費用発生は無しです）","東京都","東京都文京区湯島","東京医科歯科大学M&Dタワー２F 教養講義室","18:00","20:10","1","true","false","6.0","false","","0.0","false","0.0","false","","0.0","1.0","20150213","0.0","0.0","丸の内ホテル　禁煙ダブルルームシングルユース（税・サ込、朝食付）23,425円を宿泊者 寺江聡様（予約者：バイエル薬品　田中）にて予約済みです。後日トップツアー様よりご連絡予定と伝えておりますので、精算代行のみ宜しくお願い申し上げます。"
"a0G1000000gf7DXEAY","MTA15-00006251","MTG15-00035690","1","20150109095309","","","会場は薬剤師会にてすでに手配済みです。","神奈川県","横浜市","神奈川公会堂　1号会議室","19:00","21:00","1","false","true","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","慰労会は新横浜か大倉山近隣の焼き肉店を予定しております。精算代行をお願い致します。"
"a0G1000000jZ3RNEA0","MTA15-00007846","MTG15-00037301","2","20150226113255","","","開催日：３月１７日
会場：ｳｴﾃﾞｨﾝｸﾞｴﾙﾃｨ　ﾊｰﾄﾝﾙｰﾑ","福島県","福島市","ウエディングエルティ ﾊｰﾄﾝﾙｰﾑ","19:00","22:00","1","true","true","5.0","true","18:00","2.0","false","0.0","false","","0.0","1.0","20150317","0.0","0.0","予約済みです、精算代行をお願いします。
ウエディングエルティ　担当者　安齋隆幸さん 024-535-6188
なお慰労会については当会場は飲食店がないことから近隣の
亀寿司を予約しました。こちらも精算代行お願いします。024-533-7261"
"a0G1000000jZ3QKEA0","MTA15-00007845","MTG15-00037688","3","20150302124253","","","病院実施の為費用掛からず","新潟県","","立川綜合病院会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ3dqEAC","MTA15-00007852","MTG15-00037688","3","20150223175638","","","","","","会津医療センター　会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ3TsEAK","MTA15-00007848","MTG15-00041278","2","20150227095341","","","3月24日（火）","京都府","京都市","メルパルク京都","19:00","21:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場はメルパルク京都（6階 会議室C）で予約済みです。
申し込み依頼書（メルパルク京都のホームページ上にあり）の提出をお願いいたします。
精算をお願いいたします。"
"a0G1000000gf7hJEAQ","MTA15-00006256","MTG15-00035448","","","","","川崎医科大学　本館棟5階カンファレンスルーム3予約予約済み。","岡山県","倉敷市","川崎医科大学　本館棟5階カンファレンスルーム3","18:00","19:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000gf7qzEAA","MTA15-00006258","MTG15-00035448","","","","","","岡山県","倉敷市","川崎医科大学本館棟5階カンファレンスルーム3","18:00","19:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","上記会場は既に予約済みで会場費もかかりません。"
"a0G1000000gf8mMEAQ","MTA15-00006264","MTG15-00035529","1","20150109140517","","","","","","慈恵第三病院　大講堂　無料","19:00","21:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場（無料）、情報交換会など手配済み（校内食堂）"
"a0G1000000jZ3ciEAC","MTA15-00007851","MTG15-00037300","3","20150309162454","","","","大分県","別府市","ホテルサンバリーアネッス","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","トップツアー様精算代行のみお願い致します。　会場予約済み"
"a0G1000000gf8yxEAA","MTA15-00006265","MTG15-00035433","3","20150202115009","","","２０１５年３月６日（金）
会場は、福島ビューホテルをすでに予約しております。
お見積り等を含めた手配をよろしくお願い申し上げます。","福島県","福島市","福島ビューホテル　３F　吾妻","19:00","20:30","1","true","false","0.0","true","","4.0","false","0.0","false","","0.0","1.0","20150306","0.0","0.0","会場は予約済みです。精算代行をお願い申し上げます。
特別講演　演者の先生、３月６日はご宿泊予定です。"
"a0G1000000jZ4BdEAK","MTA15-00007857","MTG15-00039807","2","20150225105011","","","5月26日（火）","静岡県","静岡市","ホテルアソシア静岡","19:00","20:50","1","true","false","0.0","true","18:00","4.0","false","0.0","false","","0.0","1.0","","0.0","0.0","会場の予約は済んでおります。ホテルアソシア静岡　担当：宴会部　増田氏    宿泊は禁煙ツインシングルユースで１名でお願いします。"
"a0G1000000jZ451EAC","MTA15-00007856","MTG15-00037688","3","20150223182615","","","","","","浦添総合病院","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内会議室の為、会場手配不要"
"a0G1000000jZ4nMEAS","MTA15-00007861","MTG15-00037099","3","20150223215900","","","","福井県","","福井県済生会病院小会議室","18:00","18:50","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ4pLEAS","MTA15-00007864","MTG15-00037688","3","20150224202814","","","","","","東邦大学医療センター大森病院　0142会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内会議室にて実施するため会場手配は必要ありません。"
"a0G1000000jZ4pGEAS","MTA15-00007863","MTG15-00037099","3","20150223232012","","","","神奈川県","","院内会議室","18:00","18:50","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ4pQEAS","MTA15-00007865","MTG15-00041026","2","20150313143308","","","","東京都","東京","大手町サンケイプラザ","16:00","21:00","1","true","false","0.0","true","15:00","8.0","false","0.0","false","","0.0","10.0","20151128","0.0","0.0","大手町サンケイプラザにて仮おさえをしております。
303　講師控室　13:00-18:00
301・302　スクール形式の講演会会場　13:00-18:30
303・304　意見交換会会場　18:00-21:00
宜しくお願い致します。"
"a0G1000000jZ5b1EAC","MTA15-00007870","MTG15-00041197","4","20150321011737","","","１０月２４日で仮予約済み。","兵庫県","西宮市","ノボテル甲子園","15:30","17:30","1","true","false","0.0","true","15:00","6.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ65gEAC","MTA15-00007874","MTG15-00040634","2","20150226204514","","","2015年5月30日（土）に決定済み","石川県","金沢市","石川県地場産業振興センター
第8会議室、第7研修室","15:00","17:00","1","false","false","0.0","false","","0.0","false","0.0","true","14:00","0.0","0.0","","0.0","0.0","講演会場、世話人会会場について弊社から予約済みですが、トップツアー様から精算代行する場合は改めて申込みを行う必要があります。申込書はホームページからダウンロードできます。15:00～17:00で午後枠予約です。マイク、ワイヤレスマイク、レーザーポインター、ホワイトボード利用です。（http://www.isico.or.jp/jibasan/youshi）又、支払いについて前納を希望しており5月30日までに振込みとなるので又ご相談下さい。"
"a0G1000000jZ55FEAS","MTA15-00007868","MTG15-00038467","3","20150403114014","","","","和歌山県","","橋本市産業文化会館","13:45","15:30","1","false","false","0.0","true","13:00","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0","予約済みです。
精算代行をお願い致します。"
"a0G1000000jZ6FqEAK","MTA15-00007876","MTG15-00036731","3","20150302234900","","","","東京都","中央区","東京都
野村コンファレンスプラザ日本橋","16:00","18:15","2","true","false","0.0","true","14:00","10.0","false","0.0","false","","0.0","13.0","20150509","0.0","0.0","ロイヤルパークホテル１３室、トップツアー高島さんに予約済み"
"a0G1000000jZ65WEAS","MTA15-00007873","MTG15-00036018","3","20150224114351","","","","","","虎の門病院8会会議室","19:00","20:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院の会議室で行いますので会場手配は必要ありません"
"a0G1000000jZ5o4EAC","MTA15-00007871","MTG15-00039172","3","20150227140000","","","会場のオフィスネット博多駅前点

4階Ｄ会議室清水で予約しております。","福岡県","福岡市博多区","オフィスネット博多駅前店4階Ｄ会議室","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ6g1EAC","MTA15-00007878","MTG15-00037303","3","20150225064544","","","","","","手配不要","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","先生のご都合が悪くなったため中止となりました。"
"a0G1000000jZ6oYEAS","MTA15-00007879","MTG15-00037688","3","20150302085839","","","","","","済生会滋賀県病院","19:00","20:00","9","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので、会場手配は必要ありません。"
"a0G1000000jZ4utEAC","MTA15-00007866","MTG15-00037688","3","20150224135724","","","","愛知県","","名古屋市立東部医療センター循環器","19:00","20:00","9","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院内副会場の為、会場手配不要"
"a0G1000000jZ5wYEAS","MTA15-00007872","MTG15-00036018","3","20150224115856","","","","","","岐阜赤十字病院","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","透析室で行いますので、会場手配は必要ありません。"
"a0G1000000jZ68fEAC","MTA15-00007875","MTG15-00037303","3","20150224191541","","","","大阪府","","手配不要（医局で実施）","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","担当者：茂刈　080-1400-4740"
"a0G1000000jZ99TEAS","MTA15-00007890","MTG15-00037688","3","20150225115322","","","","","","福岡大学病院","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jZ7oBEAS","MTA15-00007881","MTG15-00036018","3","20150224163813","","","","新潟県","","木戸病院　第一会議室","19:00","20:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院にて開催するので、手配不要。"
"a0G1000000jZ8vWEAS","MTA15-00007884","MTG15-00036018","3","20150225121650","","","","","","東邦大学医療センター大森病院　0231会議室","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内会議室にて開催するため手配は必要ありません"
"a0G1000000jZ7uYEAS","MTA15-00007882","MTG15-00038848","2","20150324095810","","","東京ステーションコンファレンス","東京都","","東京駅近辺か品川駅近辺でお願いします。","11:00","12:30","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","テーブルプランは座談会、島型でお願いします。"
"a0G1000000jZ98QEAS","MTA15-00007886","MTG15-00036018","3","20150224224727","","","","","","金沢医科大学","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局にて開催のため会場手配は不要です。"
"a0G1000000jZ8ZBEA0","MTA15-00007883","MTG15-00036018","3","20150225092018","","","","","","東京女子医科大学病院","19:00","20:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","透析室の医師控室で行いますので、会場手配は不要です。"
"a0G1000000jZ98kEAC","MTA15-00007889","MTG15-00041184","2","20150303190727","","","","北海道","旭川市","旭川グランドホテル","18:30","20:20","1","true","false","0.0","true","18:00","4.0","false","0.0","true","17:30","0.0","1.0","20151009","0.0","0.0",""
