口座番号,口座番号枝番,口座名１,口座名２,部課名,チケット番号,使用日付,タクシー会社コード,金額
154058,1,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高齢者の抗凝固療法,669369307,2012/8/3,69,5840
154058,1,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高齢者の抗凝固療法,669369308,2012/8/3,120,5980
154058,1,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,高齢者の抗凝固療法,669414615,2012/8/30,326,7190
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665801,2012/7/25,69,3590
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665802,2012/7/25,69,5910
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665803,2012/7/25,69,1160
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665804,2012/7/25,69,1250
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665811,2012/7/25,9,4040
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665814,2012/7/25,69,3860
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665815,2012/7/25,9,3500
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665904,2012/7/25,69,3770
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665906,2012/7/25,69,980
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665909,2012/7/25,9,800
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665913,2012/7/25,69,5300
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667665917,2012/7/25,69,3680
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667797508,2012/6/27,9,5470
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,667870304,2012/7/5,9,5390
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017503,2012/7/21,9,6690
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017506,2012/7/21,9,10000
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017510,2012/7/21,69,10000
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017511,2012/7/21,69,4860
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017801,2012/7/21,9,1250
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017802,2012/7/21,9,1880
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017803,2012/7/21,9,8610
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017805,2012/7/21,9,1880
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668017806,2012/7/21,9,1160
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672501,2012/7/25,69,3590
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672502,2012/7/25,69,2150
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672521,2012/7/25,69,2510
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672524,2012/7/25,69,1830
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672601,2012/7/25,9,1340
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672604,2012/7/25,69,1790
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672612,2012/7/25,9,2780
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668672613,2012/7/25,69,3400
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,668978905,2012/7/10,9,710
154058,2,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,西東京市　循環器医会,669050613,2012/8/15,301,2980
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668551009,2012/7/10,9,5660
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668551010,2012/7/10,69,6020
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668551015,2012/7/10,9,2330
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668551016,2012/7/10,9,2420
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668551017,2012/7/10,9,2150
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978604,2012/7/11,69,2060
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978605,2012/7/11,9,3680
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978609,2012/7/11,9,7980
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978610,2012/7/11,69,3310
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978611,2012/7/11,69,9000
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978612,2012/7/11,69,6820
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978613,2012/7/11,69,7250
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978614,2012/7/11,69,4570
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978615,2012/7/11,69,4050
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978616,2012/7/11,69,5110
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978617,2012/7/11,69,4300
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978618,2012/7/11,69,4030
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978619,2012/7/11,69,5200
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978620,2012/7/11,69,1780
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978621,2012/7/11,69,3580
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978622,2012/7/11,69,7520
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978623,2012/7/11,69,1510
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978624,2012/7/11,69,1510
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978701,2012/7/11,69,1510
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978702,2012/7/11,69,11220
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978703,2012/7/11,69,3850
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978704,2012/7/11,69,5000
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978705,2012/7/11,69,4350
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978706,2012/7/11,69,4120
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978707,2012/7/11,69,7700
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978708,2012/7/11,69,5110
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978709,2012/7/11,69,6370
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978710,2012/7/11,69,4840
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978711,2012/7/11,9,9990
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978712,2012/7/11,69,3940
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978713,2012/7/11,69,4000
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978716,2012/7/11,9,3410
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,668978717,2012/7/11,69,5220
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116308,2012/7/28,69,8090
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116309,2012/7/27,69,1430
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116314,2012/7/27,69,1520
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116315,2012/7/27,69,710
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116317,2012/7/27,9,6450
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116319,2012/7/27,69,1640
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116320,2012/7/28,69,4620
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116403,2012/7/28,69,2590
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116406,2012/7/27,9,2600
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116409,2012/7/28,69,2420
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116410,2012/7/27,69,1250
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116412,2012/7/28,69,2600
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116413,2012/7/27,69,710
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116415,2012/7/27,9,2960
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116417,2012/7/27,9,3230
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116501,2012/7/27,9,4220
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116504,2012/7/27,69,6150
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116505,2012/7/27,69,1430
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116514,2012/7/27,69,3670
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116515,2012/7/27,69,2280
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116517,2012/7/27,69,5530
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116518,2012/7/27,69,3990
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116519,2012/7/25,69,8700
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116601,2012/7/27,69,7260
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116602,2012/7/27,9,3860
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116603,2012/7/27,69,3950
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116606,2012/7/27,69,2780
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116609,2012/7/28,9,800
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116611,2012/7/27,69,1070
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116617,2012/7/27,69,2330
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116709,2012/7/27,9,4090
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116720,2012/7/27,69,6020
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116721,2012/7/27,69,7430
154058,3,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,世田谷抗凝固療法,669116723,2012/7/27,9,4070
