"ID","NAME","MEETINGNAME__C","MEETINGNO__C","TT_ARRANGESTATUSREQUEST__C","TT_ARRANGESTATUSRESPONSE__C","TT_TIMESTAMPBYL__C","TT_TIMESTAMPTOP__C","TT_LASTAPPROVALUSERNAME__C","TT_LASTAPPROVALDATE__C","TT_STARTDATEREMARKS__C","TT_PLACEPREFECTURE__C","TT_PLACECITY__C","TT_PLACEFREE__C","TT_STARTTIME__C","TT_ENDTIME__C","TT_HALLLAYOUT__C","TT_NEEDDISCUSSION__C","TT_NEEDPARTY__C","TT_NUMBEROFPARTICIPANTSPARTY__C","TT_NEEDANTEROOMLECTURE__C","TT_NEEDANTEROOMLECTURETIMEFROM__C","TT_NEEDANTEROOMLECTURENUMBER__C","TT_NEEDANTEROOMEMPLOYEE__C","TT_NEEDANTEROOMEMPLOYEENUMBER__C","TT_NEEDSPONSOR__C","TT_NEEDSPONSORTIMEFROM__C","TT_NEEDSPONSORNUMBER__C","TT_WISHINGSTAYNUMBER__C","TT_WISHINGSTAYDATE__C","TT_ARRANGEPLANNUMBERTRAFFIC__C","TT_ARRANGEPLANNUMBERTAXI__C","TT_REMARKSOTHER__C","TT_STATUSREQUEST__C","TT_LASTMODIFIEDDATE__C","MEETINGDIVISION__C","DELETEFLG__C","INVALID__C","CREATEDDATE","LASTMODIFIEDDATE"
"a0GN0000001i15ZMAQ","MTA14-00001727","test","MTG14-00004048","1","","20140606171722","","","","あああ","大阪府","大阪市","中央区","00:00","00:00","2","false","false","5.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-06T08:17:22.000Z","1","false","false","2014-06-06T08:13:23.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001i15jMAA","MTA14-00001728","test","MTG14-00004048","3","","20140711150712","","木原 理雄","20140711","あああ","大阪府","大阪市","中央区","00:00","00:00","2","false","false","5.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","1.0","2014-07-11T06:07:12.000Z","1","false","false","2014-06-06T08:17:00.000Z","2014-07-11T06:07:13.000Z"
"a0GN0000001i15oMAA","MTA14-00001729","test","MTG14-00004048","","","","","","","","北海道","","あああ","00:00","00:00","1","false","false","5.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","true","true","2014-06-06T08:26:02.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001i15tMAA","MTA14-00001730","test","MTG14-00004048","2","","20140606174437","","","","","北海道","","ああ","00:00","00:00","1","false","false","5.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-06T08:44:37.000Z","1","false","false","2014-06-06T08:26:33.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001i163MAA","MTA14-00001731","test","MTG14-00004048","2","","20140606174426","","","","","北海道","","ああ","00:00","00:00","1","false","false","5.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-06T08:44:26.000Z","1","false","false","2014-06-06T08:34:09.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001i1gmMAA","MTA14-00001732","（テスト）イグザレルト学術講演会","MTG14-00004130","5","","20140610162912","","","","テスト","","","テスト","10:00","12:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-10T07:29:12.000Z","1","false","false","2014-06-09T07:50:02.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001kn9RMAQ","MTA14-00001757","テスト","MTG14-00004187","5","","20140812143558","","","","aaa","青森県","aaa","aaa","12:00","18:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-08-12T05:35:58.000Z","1","false","false","2014-06-12T04:59:13.000Z","2014-10-01T00:46:04.000Z"
"a0GN0000001ko22MAA","MTA14-00001758","0613依頼応諾書渋谷トレーニング須山","MTG14-00004191","2","","20140612235635","","","","","東京都","千代田区","ホテルニューオータニ","10:00","13:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-12T14:56:35.000Z","1","false","false","2014-06-12T14:55:31.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001kt40MAA","MTA14-00001759","Promotion 資材３","MTG14-00001518","","","","","","","","","","a","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-16T05:29:30.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uIlWMAU","MTA14-00001785","【依頼書・応諾書】トレーニング確認用　講演会","MTG14-00001705","1","","20140625174339","","","","だいたい来月の頭ぐらいで。","東京都","東京都","東京駅あたり","15:00","17:00","1","true","true","0.0","true","10:00","2.0","true","10.0","false","","0.0","0.0","20140703","0.0","0.0","","0.0","2014-06-25T08:43:39.000Z","1","false","false","2014-06-25T08:43:29.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uM0NMAU","MTA14-00001786","ACTIS-主催講演会-asanaka-C24","MTG14-00004190","1","","20140626201935","","","","","","","aaaaa","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-26T11:19:35.000Z","1","false","false","2014-06-26T11:19:30.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOk3MAE","MTA14-00001787","ACTIS-CCBUT-A説明会-001","MTG14-00004266","","","","","","","","","","回答：ブランク","12:00","13:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","2","false","false","2014-06-27T14:10:39.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOk8MAE","MTA14-00001788","ACTIS-CCBUT-A説明会-001","MTG14-00004266","1","1","20140627231623","","","","","","","回答：１会場検索中","12:00","13:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T14:16:23.000Z","2","false","false","2014-06-27T14:11:49.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOkDMAU","MTA14-00001789","ACTIS-CCBUT-A説明会-001","MTG14-00004266","1","2","20140627231608","","","","","","","回答：２承認依頼","12:00","13:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T14:16:08.000Z","2","false","false","2014-06-27T14:12:53.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOkIMAU","MTA14-00001790","ACTIS-CCBUT-A説明会-001","MTG14-00004266","1","3","20140627231450","","","","","","","回答：３会場決定済","12:00","13:00","4","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T14:14:50.000Z","2","false","false","2014-06-27T14:13:16.000Z","2014-07-14T08:31:42.000Z"
"a0GN0000001uOkNMAU","MTA14-00001791","ACTIS-CCBUT-A説明会-001","MTG14-00004266","1","4","20140627231338","","","","","","","回答：３会場決定済","12:00","13:00","4","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T14:13:38.000Z","2","false","false","2014-06-27T14:13:17.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOnvMAE","MTA14-00001792","ACTIS-CCBUT-B外来講師-001","MTG14-00004267","1","","20140628010432","","","","","","","回答：ブランク","10:00","15:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T16:04:32.000Z","3","false","false","2014-06-27T15:56:43.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOo0MAE","MTA14-00001793","ACTIS-CCBUT-B外来講師-001","MTG14-00004267","1","1","20140628010527","","","","","","","回答：１","10:00","15:00","2","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T16:05:27.000Z","3","false","false","2014-06-27T15:56:55.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOo5MAE","MTA14-00001794","ACTIS-CCBUT-B外来講師-001","MTG14-00004267","1","2","20140628010559","","","","","","","回答：２","10:00","15:00","3","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T16:05:59.000Z","3","false","false","2014-06-27T15:57:07.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uOoAMAU","MTA14-00001795","ACTIS-CCBUT-B外来講師-001","MTG14-00004267","1","3","20140628010626","","","","","","","回答：３","10:00","15:00","4","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-27T16:06:26.000Z","3","false","false","2014-06-27T15:57:22.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uROKMA2","MTA14-00001796","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","","20140629201945","","","","","","","WEBカンファレンスがブランク
回答がブランク","10:00","15:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-29T11:19:45.000Z","1","false","false","2014-06-29T11:09:26.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uROPMA2","MTA14-00001797","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","1","20140629202048","","","","","","","WEBカンファレンスがブランク
回答が１：会場検索中","10:00","15:00","2","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-29T11:20:48.000Z","1","false","false","2014-06-29T11:09:50.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uROUMA2","MTA14-00001798","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","","20140629202135","","","","","","","WEBカンファレンスが主会場
回答がブランク","10:00","15:00","3","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-29T11:21:35.000Z","1","false","false","2014-06-29T11:10:14.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uROZMA2","MTA14-00001799","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","1","20140629202200","","","","","","","WEBカンファレンスが副会場
回答が１：会場検索中","10:00","15:00","4","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-06-29T11:22:00.000Z","1","false","false","2014-06-29T11:10:41.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uROeMAM","MTA14-00001800","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","2","20140629202225","","","","","","","WEBカンファレンスがブランク
回答が２：承認依頼","10:00","15:00","9","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","あああああ","0.0","2014-06-29T11:22:25.000Z","1","false","false","2014-06-29T11:11:38.000Z","2014-07-14T02:49:22.000Z"
"a0GN0000001uROfMAM","MTA14-00001801","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","3","20140629202445","","","","","","","WEBカンファレンスがブランク
回答が３：会場決定済","10:00","15:00","9","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","あああああ","0.0","2014-06-29T11:24:45.000Z","1","false","false","2014-06-29T11:12:38.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRc5MAE","MTA14-00001802","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","","","","","","","","","WEBカンファレンスがブランク
回答がブランク","10:00","15:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2014-06-29T11:45:58.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRcAMAU","MTA14-00001803","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","1","","","","","","","","WEBカンファレンスがブランク
回答が１：会場検索中","10:00","15:00","2","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2014-06-29T11:46:18.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRcFMAU","MTA14-00001804","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","","","","","","","","","WEBカンファレンスが主会場
回答がブランク","10:00","15:00","3","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2014-06-29T11:46:39.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRcKMAU","MTA14-00001805","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","1","","","","","","","","WEBカンファレンスが副会場
回答が１：会場検索中","10:00","15:00","4","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2014-06-29T11:48:24.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRcPMAU","MTA14-00001806","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","2","","","","","","","","WEBカンファレンスがブランク
回答が２：承認依頼","10:00","15:00","9","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","あああああ","0.0","","1","false","false","2014-06-29T11:49:11.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRcUMAU","MTA14-00001807","ACTIS-CCBUT-C主催講演会-001","MTG14-00004268","1","3","","","","","","","","WEBカンファレンスがブランク
回答が３：会場決定済","10:00","15:00","9","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","あああああ","0.0","","1","false","false","2014-06-29T11:49:26.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRlTMAU","MTA14-00001808","ACTIS-CCBUT-Eその他会合-001","MTG14-00004270","1","","","","","","","","","回答がブランク","10:00","15:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:06:57.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRlYMAU","MTA14-00001809","ACTIS-CCBUT-Eその他会合-001","MTG14-00004270","1","1","","","","","","","","回答が１：会場検索中","10:00","15:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:07:15.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRldMAE","MTA14-00001810","ACTIS-CCBUT-Eその他会合-001","MTG14-00004270","1","2","","","","","","","","回答が２：承認依頼","10:00","15:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:07:32.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRliMAE","MTA14-00001811","ACTIS-CCBUT-Eその他会合-001","MTG14-00004270","1","3","","","","","","","","回答が３：会場決定済","10:00","15:00","4","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:08:29.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqFMAU","MTA14-00001812","ACTIS-CCBUT-Fその他会合PDMAF-001","MTG14-00004271","1","","","","","","","","","回答がブランク","10:00","15:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:24:51.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqKMAU","MTA14-00001813","ACTIS-CCBUT-Fその他会合PDMAF-001","MTG14-00004271","1","1","","","","","","","","回答が１：会場検索中","10:00","15:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:25:10.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqPMAU","MTA14-00001814","ACTIS-CCBUT-Fその他会合PDMAF-001","MTG14-00004271","1","2","","","","","","","","回答が２：承認依頼","10:00","15:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:25:23.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqUMAU","MTA14-00001815","ACTIS-CCBUT-Fその他会合PDMAF-001","MTG14-00004271","1","3","","","","","","","","回答が４：会場決定済","10:00","15:00","4","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:25:50.000Z","2014-07-14T08:31:02.000Z"
"a0GN0000001uRqVMAU","MTA14-00001818","ACTIS-CCBUT-Gプロマテ-001","MTG14-00004269","1","","","","","","","","","回答が２：承認依頼","10:00","15:00","3","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:32:18.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqjMAE","MTA14-00001816","ACTIS-CCBUT-Gプロマテ-001","MTG14-00004269","1","1","","","","","","","","回答がブランク","10:00","15:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:31:19.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqoMAE","MTA14-00001817","ACTIS-CCBUT-Gプロマテ-001","MTG14-00004269","1","2","","","","","","","","回答が１：会場検索中","10:00","15:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:31:48.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uRqtMAE","MTA14-00001819","ACTIS-CCBUT-Gプロマテ-001","MTG14-00004269","1","3","","","","","","","","回答が３：会場決定済","10:00","15:00","4","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","4","false","false","2014-06-29T12:32:35.000Z","2014-07-14T08:27:03.000Z"
"a0GN0000001uYuvMAE","MTA14-00001820","TT連携テスト","MTG14-00004285","3","1","20140806165649","","","","TT連携テスト_開催日備考欄","大阪府","大阪市","北区堂島","12:00","18:00","1","false","true","3.0","true","11:00","3.0","true","10.0","false","","0.0","0.0","20140702","0.0","0.0","TT連携テスト_その他備考欄","0.0","2014-08-06T07:56:49.000Z","1","false","false","2014-07-02T00:44:06.000Z","2014-08-25T10:20:30.000Z"
"a0GN0000001uYv5MAE","MTA14-00001821","TT連携テスト２","MTG14-00004286","1","","","","","","TT連携テスト_開催日備考欄２","大阪府","大阪市","北区堂島","12:00","18:00","1","false","true","3.0","true","11:00","3.0","true","10.0","false","","0.0","0.0","20140702","0.0","0.0","TT連携テスト_その他備考欄２","0.0","","1","false","false","2014-07-02T00:59:34.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001uZ1ZMAU","MTA14-00001822","TT連携テスト","MTG14-00004285","3","","20140715092238","","","20140715","ああ","新潟県","ああ","あ","12:00","18:00","1","false","false","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","1.0","2014-07-15T00:22:38.000Z","1","false","false","2014-07-02T05:29:35.000Z","2014-07-15T00:22:38.000Z"
"a0GN0000001vPQiMAM","MTA14-00001823","テスト説明会","MTG14-00004295","","","","","","","","","","梅田近辺","17:30","18:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","2","false","false","2014-07-07T05:42:55.000Z","2014-11-05T00:33:27.000Z"
"a0GN0000001vWV1MAM","MTA14-00001824","ACTIS-主催講演会-HON01","MTG14-00001563","","","","","","","","","","あああ","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2014-07-08T10:12:08.000Z","2014-07-09T10:30:48.000Z"
"a0GN0000001wCWyMAM","MTA14-00001825","ACTIS-説明会-asanaka-A06","MTG14-00003999","1","","20140714172504","","","","","","","ああああ","12:00","13:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","2014-07-14T08:25:04.000Z","2","false","false","2014-07-14T08:24:56.000Z","2014-07-14T08:25:30.000Z"
"a0GN0000001wGptMAE","MTA14-00001826","会場テスト","MTG14-00004315","1","","","","","","","大阪府","大阪市","北区","12:00","18:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2014-07-15T00:16:24.000Z","2014-07-15T00:18:00.000Z"
"a0GN0000001wHWRMA2","MTA14-00001827","あああああ&ああああああああああ","MTG14-00004321","3","","20140717094751","","竹内 紀和","20140717","","","","ああ","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","1.0","2014-07-17T00:47:51.000Z","1","false","false","2014-07-15T09:30:29.000Z","2014-07-17T00:47:52.000Z"
